,title,view_count,like_count,comment_count,published,duration,video_id
207,"Barstool Pizza Review - Pizzeria Uno (Chicago, IL)",1851185,32090,2399,2022-3-23,326.0,VfXJLXVKi2o
208,"Barstool Pizza Review - The Angelo Pizza (Philadelphia, PA)",245182,8797,799,2022-3-22,792.0,IwinzJYDiWI
209,"Barstool Pizza Review - Mix Bar and Grill (Philadelphia, PA)",182851,5369,406,2022-3-21,239.0,rD7PU5QFW3E
210,"Barstool Pizza Review - Pizzeria Vetri (Philadelphia, PA)",132831,3832,289,2022-3-18,158.0,AxxPX5AUaRU
211,"Barstool Pizza Review Classic - Di Fara Pizza (Brooklyn, NY) In Honor Of Dom DeMarco",385191,9916,852,2022-3-17,383.0,TTNteNRHq8s
212,"Barstool Pizza Review - Angelo's To Go (Fort Lauderdale, FL)",145712,4094,426,2022-3-16,209.0,1mdaPsqI60k
213,"Barstool Pizza Review - Freehold Miami (Miami, FL)",179511,5531,661,2022-3-15,266.0,vyPA62Gir_4
214,"Barstool Pizza Review - Evio's Pizza & Grill (Miami Beach, FL)",155785,4105,340,2022-3-14,159.0,TkkUM-MzTh8
215,"The First Ever Recorded Barstool Pizza Review - Town Spa Pizza (Stoughton, MA)",488966,9655,1512,2022-3-11,189.0,e3Ft7arJgs8
216,"Barstool Pizza Review - Pizzella (Miami, FL)",153053,4414,322,2022-3-10,303.0,6P3tDEj2XGY
217,"Barstool Pizza Review - Basani's Pizzeria Trattoria (Miami, FL)",140093,3594,411,2022-3-9,173.0,g6rSzzZA1_E
218,"Barstool Pizza Review - Contessa (Boston, MA)",134003,4014,435,2022-3-8,188.0,YISmhVsE-iM
219,"Barstool Pizza Review - Picco (Boston, MA)",175799,5248,386,2022-3-7,132.0,GflX641XfB8
220,"Barstool Pizza Review - Coppa Enoteca (Boston, MA)",164570,4388,537,2022-3-4,150.0,AQz4WBHM5Pk
221,"Barstool Pizza Review - Podima Pizza (Boston, MA)",148423,4144,401,2022-3-3,92.0,zlPQ9vMKTxc
222,"Barstool Pizza Review - Sal's Pizza (Boston, MA)",184125,4593,474,2022-3-2,86.0,8uW2ha8K3gY
223,"Barstool Pizza Review - Sardinia Ristorante (Miami Beach, FL)",146431,4107,465,2022-3-1,171.0,VjKqi-EyLR0
224,"Barstool Pizza Review - Stanzione 87 (Miami, FL)",143754,4129,270,2022-2-28,149.0,8vUKADz-QgY
225,"Barstool Pizza Review - The Riverside Market (Fort Lauderdale, FL)",185475,4830,911,2022-2-25,294.0,uJdBiG4ZK-o
226,"Barstool Pizza Review - The Pizza Spot (Fort Lauderdale, FL)",182810,4458,452,2022-2-24,232.0,uC4pWiaR1Xs
227,"Barstool Pizza Review - 123 Datura Bar & Kitchen (West Palm Beach, FL)",159582,3870,596,2022-2-23,154.0,acAuvdTewEw
228,"Barstool Pizza Review - Big Bro Pizzeria (West Palm Beach, FL)",158751,4102,266,2022-2-22,131.0,WKOquG_Lu7U
229,"Barstool Pizza Review - Hot Pie Pizza (West Palm Beach, FL)",165791,4301,427,2022-2-21,157.0,BWWNtLLR5NA
230,"Barstool Pizza Review - Editor Pizza (Miami Beach, FL)",200197,5516,738,2022-2-18,240.0,jvw1Q1ztUyo
231,"Barstool Pizza Review - The Pizza Cupcake (Los Angeles, CA)",198682,5544,961,2022-2-17,153.0,PlEQb4ePxQM
232,"Barstool Pizza Review - B Side Pizza (West Hollywood, CA) With Brian Baumgartner",646415,16672,1313,2022-2-16,794.0,33cjepgSpvM
233,"Barstool Pizza Review - Apollonia's Pizzeria (Los Angeles, CA)",512427,13690,1400,2022-2-15,379.0,WLl8xI5yGME
234,"Barstool Pizza Review - Big Mama's & Papa's Pizzeria (West Hollywood, CA) With Aidan Hutchinson",215916,5193,631,2022-2-14,530.0,EQAwSjN5iSE
235,"Barstool Pizza Review - Heirloom Pizzeria (Los Angeles, CA)",207198,5885,553,2022-2-11,237.0,RDNhgKGsE20
236,"Barstool Pizza Review - Pizzana (Los Angeles, CA)",151999,3884,366,2022-2-10,154.0,V6EY0VctHhQ
237,"Barstool Pizza Review - Lamonica's NY Pizza (Los Angeles, CA)",183974,4588,557,2022-2-9,170.0,bXn7JdfsaAw
238,"Barstool Pizza Review - Vito's Pizza (Los Angeles, CA)",184303,6501,625,2022-2-8,360.0,It_tN4rLraw
239,"Barstool Pizza Review - Old Greg's Pizza (Miami, FL)",227990,5741,597,2022-2-7,315.0,345pgrxwp3Y
240,"Barstool Pizza Review - Pizza Johny's (Miami, FL)",183571,5050,451,2022-2-4,191.0,JyPgEP-lqLM
241,"Barstool Pizza Review - La Pizza (South Miami, FL)",163787,4899,559,2022-2-3,209.0,yCt6IfKuCnw
242,"Barstool Pizza Review - Gaetano's Pizza & Pasta (Miami, FL)",187452,5179,357,2022-2-2,178.0,lNSE6rkrRpQ
243,"Barstool Pizza Review - Call Me Gaby (Miami Beach, FL)",190553,5634,693,2022-1-31,146.0,PT9btKtGFpQ
244,"Barstool Pizza Review - Danny’s Pizza Kitchen (Boynton Beach, FL)",167380,4710,486,2022-1-28,189.0,pJszp49Jq-Q
245,"Barstool Pizza Review - Boynton Pizza (Boynton Beach, FL)",183438,6486,668,2022-1-27,145.0,ZRUx4-hJe5U
246,"Barstool Pizza Review - Fantini's New Haven Style Apizza (Stuart, FL)",410602,9731,969,2022-1-26,254.0,QHlBO5s6h_I
247,"Barstool Pizza Review - Mamma Mia's on the Beach (Lake Worth, FL)",203698,5574,465,2022-1-25,183.0,XM1fbXarubk
248,"Barstool Pizza Review - Local Pie (Miami, FL)",185012,5046,547,2022-1-24,183.0,PcdzbzL7ytY
249,"Barstool Pizza Review - Joey's Italian Cafe (Miami, FL)",175683,4558,331,2022-1-21,109.0,yZAnM9h82L4
250,"Barstool Pizza Review - Massa Cafe Italiano (Elmwood Park, IL)",178060,4939,414,2022-1-19,214.0,SUjHvD3vliA
251,"Barstool Pizza Review - Michael's Original Pizzeria & Tavern (Chicago, IL)",246409,6384,607,2022-1-18,249.0,0kZgqjDkaA0
252,"Barstool Pizza Review - Bongiorno's Cucina Italiana & Pizzeria (Chicago, IL)",204979,4960,430,2022-1-17,151.0,Klcei0R-jV0
253,"Barstool Pizza Review - Tony + Benny's (LaGuardia Airport, NY)",198544,5262,595,2022-1-16,189.0,nv2OirA_wzk
254,"Barstool Pizza Review - Jimmy's Pizza Cafe (Chicago, IL)",213777,5911,798,2022-1-14,229.0,CWOVh-2w76g
255,"Barstool Pizza Review - Pizzeria Ora (Chicago, IL)",195303,5603,478,2022-1-13,153.0,8GPElp_uv1w
256,"Barstool Pizza Review - Low Fidelity (Jersey City, NJ) presented by DatChat",220625,5268,539,2022-1-12,203.0,ce9IB0RhVkM
257,"Barstool Pizza Review - Joe's Rotisseria (Roselle Park, NJ) presented by Travis Mathew",495316,10959,998,2022-1-11,399.0,bWZTx3KbgNA
258,"Barstool Pizza Review - Chimney Rock Inn (Bound Brook, NJ)",212808,5493,749,2022-1-10,233.0,KkxjChwwh6M
259,"Barstool Pizza Review - Pizzeria Portofino (Chicago, IL)",158776,4462,419,2022-1-7,154.0,Scazq8isgDg
260,"Barstool Pizza Review - DeLucia's Brick Oven Pizza (Raritan, NJ)",1329039,33206,2983,2022-1-6,276.0,jPJVCnh2UvE
261,"Barstool Pizza Review - Michael's Ali Coal Fired Pizza (Winter Garden, FL)",171319,4203,291,2022-1-3,112.0,RhVBdHBOleA
262,"Barstool Pizza Review - PizzeRizzo (Disney's Hollywood Studios, FL)",177447,4718,565,2021-12-29,161.0,Zq1R9Q4Lt-0
263,"Barstool Pizza Review - McDonald's (Orlando, FL)",993429,17675,1357,2021-12-28,256.0,U0ViWjBZRO4
264,"Barstool Pizza Review - Upper Crust Pizza (Celebration, FL)",163269,4472,354,2021-12-27,193.0,45Ku0NLUd88
265,"Barstool Pizza Review - Black Magic Pizza (Orlando, FL)",147535,4678,411,2021-12-24,212.0,0vwGCxuK-oo
266,"Barstool Pizza Review - Pizza Bruno (Orlando, FL)",167028,5014,461,2021-12-24,205.0,BRj9DB-B94c
267,"Barstool Pizza Review - Little Italy Pizza & Pasta (Sayulita, Mexico)",128719,3788,429,2021-12-23,178.0,x-vAIO2nMyo
268,Barstool Pizza Review - Allora (Mexico),139245,3850,561,2021-12-20,116.0,vtyMhLC_J50
269,Barstool Pizza Review - $1 Pizza,183809,5001,512,2021-12-16,120.0,NmnTY6Fxuno
270,"Barstool Pizza Review - Bella Pizza (Hasbrouck Heights, NJ) Bonus Pizza Bagel Review",184464,5221,676,2021-12-14,273.0,3a6GUe5jMtU
271,"Barstool Pizza Review - Natoli's Italian Deli (Secaucus, NJ)",256852,7624,708,2021-12-13,413.0,p8ZE3ar1WH4
272,"Barstool Pizza Review - IL Forno Brick Oven Pizza (Secaucus, NJ)",181495,4478,391,2021-12-10,177.0,xNZ6XjHs-04
273,"Barstool Pizza Review - Pelham Pizza (Pelham, NY)",193027,5217,413,2021-12-7,172.0,ZguPcV9MmyM
274,"Barstool Pizza Review - Joe's Fleetwood Pizzeria (Mount Vernon, NY)",664763,14529,1127,2021-12-3,294.0,dsZ-AER-cP8
275,"Barstool Pizza Review - Dunwoodie Pizzeria (Yonkers, NY)",340463,9312,731,2021-12-2,242.0,WaURLQOhT7g
276,Barstool Pizza Review - 99 Cent Pizza presented by Travis Mathew,220525,5512,503,2021-11-30,180.0,Cvwv6HNxn2Q
277,Barstool Pizza Review - Carnegie Pizza,204949,5762,467,2021-11-29,331.0,iQfCQnY5OHk
278,"Barstool Pizza Review - Rocco's Pizzeria (Avenel, NJ)",153566,4667,395,2021-11-26,197.0,OTq5pY136pI
279,"Barstool Pizza Review - Benny's Pizza (Woodbridge, NJ)",154847,4119,312,2021-11-24,179.0,Vp-7cMZKMVw
280,"Barstool Pizza Review - Jersey Pizza Boys (Avenel, NJ)",218023,6552,867,2021-11-23,522.0,7ZMCvqpVBCg
281,"Barstool Pizza Review - Linwood Inn Tap House (Linden, NJ) presented by Mack Weldon.",210988,7484,594,2021-11-22,201.0,pArnKBBqlhA
282,"Barstool Pizza Review - Ava's Kitchen & Bar (Kenilworth, NJ) presented by Travis Mathew",239779,6268,689,2021-11-19,287.0,a5sfiYQgnKk
283,"Barstool Pizza Review - Amore Pizza Truck (Denver, CO)",165184,4494,400,2021-11-16,165.0,JJ--PtEwGjE
284,"Barstool Pizza Review - Imposto's Pizza (Hoboken, NJ)",175544,4468,411,2021-11-15,146.0,E-2Jl1yIqRM
285,"Barstool Pizza Review - Village Pizza & Restaurant (Rhinebeck, NY)",175820,4621,317,2021-11-12,140.0,rauIhFh28Oo
286,"Barstool Pizza Review - Pizzeria Posto (Rhinebeck, NY)",209568,6757,517,2021-11-10,243.0,UHCnTHyufNQ
287,"Barstool Pizza Review - Butch's (Bloomington, IN)",208476,6147,541,2021-11-9,294.0,LpSsjTzGD7g
288,"Barstool Pizza Review - Rockit's Famous Pizza (Bloomington, IN)",183646,6629,942,2021-11-8,165.0,zY9M4XPqPOg
289,"Barstool Pizza Review - Redeemer Pizza (Denver, CO)",234602,6581,715,2021-11-5,305.0,TDisnc_dMzY
290,"Barstool Pizza Review - Marquis Pizza (Denver, CO)",187700,4949,548,2021-11-3,161.0,f8QF6kUK5H4
291,"Barstool Pizza Review - Joy Hill (Denver, CO)",190811,5292,546,2021-11-2,224.0,N9xAVr08xv8
292,"Barstool Pizza Review - Marco's Coal Fired (Denver, CO)",262803,6705,1082,2021-11-1,236.0,FwbqndEL00A
293,"Barstool Pizza Review - Famous Original J's Pizza (Denver, CO) presented by FTX",217209,5898,621,2021-10-29,267.0,sLObmUg6Tc4
294,"Barstool Pizza Review - Slice Works (Denver, CO)",216025,5771,586,2021-10-28,253.0,GssVQ96D-hM
295,"Barstool Pizza Review - White Pie (Denver, CO)",224591,5841,719,2021-10-27,136.0,phinPPLQI7Q
296,"Barstool Pizza Review - Blue Pan Pizza (Denver, CO)",387411,10164,1102,2021-10-26,274.0,pvipAuL64Yo
297,"Barstool Pizza Review - Da Vinci's Pizzeria & Calzones (Knoxville, TN)",174632,5133,368,2021-10-25,207.0,rvDjaPDHaVI
298,"Barstool Pizza Review - Barley's Taproom and Pizzeria (Knoxville, TN)",177875,5088,549,2021-10-22,158.0,OjnTZpcAR8M
299,"Barstool Pizza Review - South Coast Pizza (Knoxville, TN) presented by Travis Mathew",186508,4634,383,2021-10-21,176.0,GtZjKOan3dc
300,"Barstool Pizza Review - Pizza Palace (Knoxville, TN)",168697,4685,521,2021-10-20,204.0,RvSL91Z_HXw
301,"Barstool Pizza Review - Elidios's Pizza (Knoxville, TN)",196162,5889,498,2021-10-19,213.0,APdREnsXnUk
302,"Barstool Pizza Review - Uptown Pizzeria (Hoboken, NJ)",202527,5956,589,2021-10-15,208.0,SY9HzAEsQNM
303,"Barstool Pizza Review - Torna Pizzeria (Hoboken, NJ)",359575,9116,694,2021-10-14,381.0,JSq0guwtdJs
304,"Barstool Pizza Review - Hot House Pizza (Hoboken, NJ)",242535,6234,553,2021-10-13,330.0,1TDCTNLjmWs
305,Barstool Pizza Review - Jerusalem Cafe (Special Guest Vinnie Hacker),188615,4905,1080,2021-10-12,300.0,g8rEuiKEZ0c
306,"Barstool Pizza Review - La Sicilia (Belleville, NJ)",201921,5335,482,2021-10-11,249.0,SZDOx5KK4-s
307,Barstool Frozen Pizza Review - Totino’s Pizza Rolls,196305,5717,1301,2021-10-8,310.0,-dG0rsSlT_M
308,"Barstool Pizza Review - Joe’s Famous Pizza (Vauxhall, NJ)",367001,8693,660,2021-10-7,299.0,pq3PdGI_GaA
309,"Barstool Pizza Review - Turano’s Pizza Kitchen (Livingston, NJ)",423729,11100,776,2021-10-6,293.0,DPPzi24TB-E
310,"Barstool Pizza Review - Bruno's (Clifton, NJ)",208017,5041,382,2021-10-5,208.0,E9dOqsFSTMg
311,"Barstool Pizza Review - Mr. Z's (Key West, FL)",155806,3784,395,2021-10-4,135.0,lq5FU9TdsKM
312,"Barstool Pizza Review - Seaside Cafe at the Mansion (Key West, FL)",161626,4114,462,2021-10-1,215.0,cBmExZ_tMg0
313,"Barstool Pizza Review - Da Pizza Dude (Chicago, IL)",191458,4550,453,2021-9-30,127.0,nEkw_HhXKJU
314,"Barstool Pizza Review - Robert's Pizza and Dough Company (Chicago, IL)",212349,5041,856,2021-9-29,204.0,-ZccwMcPrYw
315,"Barstool Pizza Review - Phil's Pizza (Chicago, IL)",211015,4891,703,2021-9-28,274.0,GqIG_V9yj68
316,"Barstool Pizza Review - Roseangela's Pizza (Evergreen Park, IL)",184066,4349,619,2021-9-27,218.0,VLoH98p6cqQ
317,"Barstool Pizza Review  - Lombardo's (Brooklyn, NY) Bonus Crypto Guy",1037439,19886,2651,2021-9-24,599.0,ACM8caZZe4I
318,"Barstool Pizza Review - Battle Hill Tavern (Brooklyn, NY)",190562,4936,650,2021-9-23,222.0,TAz39XZIdTU
319,"Barstool Pizza Review - Giuseppina's (Brooklyn, NY)",442371,9519,834,2021-9-22,403.0,RYqzz8ac7tg
320,"Barstool Pizza Review - Luigi's Pizza (Brooklyn, NY)",760545,23680,2236,2021-9-21,375.0,SbNDFugUqrc
321,"Barstool Pizza Review - Baby Luc's (Brooklyn, NY)",274729,6089,508,2021-9-20,319.0,dt3-O-kChOk
322,Barstool Pizza Review - Rosa's Pizza presented by Mack Weldon,218044,4885,474,2021-9-17,323.0,TETmRSHHaNI
323,Barstool Pizza Review - Trattoria Bianca with special guest Adam Weitsman,153654,3902,504,2021-9-16,235.0,Rb7m_tHJMZ0
324,"Barstool Pizza Review - Marble Room (Cleveland, OH)",154992,3312,379,2021-9-15,96.0,B52bL2N4wc4
325,"Barstool Pizza Review - Pizza 216 (Cleveland, OH)",192424,4638,351,2021-9-14,285.0,KCWqSttA0Cs
326,"Barstool Pizza Review - Angelo's Pizza (Lakewood, OH)",248659,5321,617,2021-9-13,279.0,VKOCHXa-bQ8
327,"Barstool Pizza Review - Buddy's Pizza (Ann Arbor, MI)",203050,4436,505,2021-9-11,218.0,MhtEwQfTgNk
328,"Barstool Pizza Review - Uncle Oogie's Pizzeria (Sea Isle City, NJ)",152366,3571,361,2021-9-9,171.0,xvxgxV6qfr4
329,Barstool Pizza Review - Pennsylvania 6 NYC with Addison Rae,540757,12023,1276,2021-9-9,292.0,-CvkPja_TS0
330,Barstool Pizza Review - Frannie Lydon,136436,4804,1435,2021-9-8,299.0,TT6jn4wmNkQ
331,"Barstool Pizza Review - Phil's Famous Pizzeria (Sea Isle City, NJ)",198262,4764,406,2021-9-7,226.0,Al80IZlyKIM
332,Unbiased Frozen Pizza Review - One Bite Frozen Pizza,512292,9645,3594,2021-9-6,252.0,0Ti9vXCghgU
333,Emergency Frozen Pizza Review - One Bite Pizza,270010,7060,3238,2021-9-4,311.0,yiOgpzN-8lM
334,"Barstool Pizza Review - Berardi Brothers Pizza (Sea Isle City, NJ)",156432,3516,300,2021-9-3,183.0,uCEdKSReLXg
335,"Barstool Pizza Review - Poppi's Brick Oven Pizza & Kitchen (Wildwood, NJ)",209400,4670,357,2021-9-2,242.0,uzhReiq-9ZI
336,"Barstool Pizza Review - Preps Pizzeria & Dairy Bar (Ocean City, NJ) Bonus Frozen Custard",238399,5399,552,2021-9-1,332.0,5DgxNr9zBb0
337,"Barstool Pizza Review - Steak 'Em-Up (North Wildwood, NJ) Bonus Ice Cream Review",261353,6348,589,2021-8-31,434.0,TvgBygBEUac
338,"Barstool Pizza Review - Sorrento II Pizzeria & Restaurant (Wildwood, NJ)",157654,3730,384,2021-8-30,195.0,zI74irfKSSg
339,"Barstool Pizza Review - Mamma Santa's (Cleveland, OH) Bonus Strawberry Thing Review",399213,8702,868,2021-8-28,410.0,aotxElcG4N0
340,"Barstool Pizza Review - Mack's Pizza (Wildwood, NJ)",206051,4549,466,2021-8-27,267.0,PWu3YL2JuEk
341,"Barstool Pizza Review - Sam's Pizza Palace (Wildwood, NJ)",220859,6651,679,2021-8-26,300.0,rwmYYXPsr3U
342,"Barstool Pizza Review - Borrelli's Pop-Up Shop (Manhattan, NY)",240358,5788,563,2021-8-25,338.0,u6v_YPOXBZ4
343,"Barstool Pizza Review - The Brook Tap House (West Caldwell, NJ)",174919,4340,441,2021-8-24,280.0,72MPRN9DdcE
344,"Barstool Pizza Review - Max London's (Saratoga Springs, NY)",149358,3597,369,2021-8-23,129.0,lDcODP0FSYE
345,"Barstool Pizza Review - Flatbread Social (Saratoga Springs, NY)",133249,3193,387,2021-8-20,185.0,2L9lFubxG8Q
346,"Barstool Pizza Review - De Fazio's (Troy, NY)",564283,16038,1476,2021-8-19,613.0,l1F5ktQJm5I
347,"Barstool Pizza Review - Paesan's Pizza (Latham, NY) presented by Mack Weldon",261990,7276,805,2021-8-18,519.0,TygPTbfvxjA
348,"Barstool Pizza Review - Venezia Pizza & Pasta (Clifton Park, NY)",183890,4937,1444,2021-8-17,325.0,rDzy7MNxiYQ
349,"Barstool Pizza Review - Napoli's Pizzeria (Malta, NY)",173518,4408,447,2021-8-16,245.0,XAhl2vaRRK8
350,"Barstool Pizza Review - Biscossi's Pizza Time (Ballston Spa, NY)",137211,3669,443,2021-8-13,217.0,c-uas5SGcvY
351,"Barstool Pizza Review - Showfish (Montauk, NY)",152932,4243,634,2021-8-11,172.0,Newrr-lmyWg
352,"Barstool Pizza Review - 7-Eleven (Montauk, NY)",279314,5863,602,2021-8-9,117.0,nw_ihSYBy9k
353,"Barstool Pizza Review Classic - The Muse (Nantucket, MA) Featuring My Parents",144147,4372,844,2021-8-6,223.0,RRKyH6P54lI
354,"Barstool Pizza Review - Sag Pizza (Sag Harbor, NY)",158981,3749,383,2021-8-5,172.0,u5HbD6yqWM0
355,"Barstool Pizza Review - D'Andrea's Pizza (Saratoga Springs, NY)",152766,3765,422,2021-8-4,221.0,DH_p1uMqYaE
356,"Barstool Pizza Review - West Ave Pizzeria (Saratoga Springs, NY)",161241,4185,633,2021-8-3,192.0,dhQgWnzWmyo
357,"Barstool Pizza Review - Paddock Pizzeria (Saratoga Springs, NY)",147098,3435,468,2021-8-2,132.0,cDh6e7eLYc8
358,"Barstool Pizza Review Classic - Mama Mia's (Saratoga Springs, NY)",143425,4922,709,2021-7-30,247.0,8nnNF1I-V9o
359,Barstool Pizza Review - I Love NY Pizza,175846,4206,591,2021-7-29,195.0,pgtxy3HbBLE
360,"Barstool Pizza Review - Time Market (Tucson, AZ) Bonus Cookie Review",181744,4761,549,2021-7-28,228.0,UAEk4LYsn6A
361,"Barstool Pizza Review - No Anchovies (Tucson, AZ)",178185,4836,696,2021-7-27,216.0,HK7Bzz3a9xo
362,"Barstool Pizza Review - Bazzarelli (Moonachie, NJ)",192161,5361,579,2021-7-26,230.0,P61u8dZZj58
363,"Barstool Pizza Review - Kenny's Castaways (Montauk, NY)",160578,4155,390,2021-7-23,196.0,lO8W6bQ8XBs
364,"Barstool Pizza Review - Blade + Salt (Montauk, NY)",169855,4398,387,2021-7-22,207.0,9WH0To7lRek
365,"Barstool Pizza Review - Ruschmeyer's (Montauk, NY)",112815,2754,512,2021-7-21,74.0,n27s2wiHHHg
366,"Barstool Pizza Review - Da Legna at Nolo (New Haven, CT)",209272,4738,589,2021-7-20,175.0,pzECugOeHPw
367,"Barstool Pizza Review - Abate Apizza & Restaurant (New Haven, CT)",231070,4725,686,2021-7-19,186.0,eN8bGdDSqRc
368,"Barstool Pizza Review - Zeneli Pizzeria (New Haven, CT)",207234,5386,620,2021-7-16,226.0,1o3xqp_lYHo
369,Barstool Pizza Review - Il Buco Alimentari & Vineria,175984,4540,446,2021-7-15,210.0,37LYMizuwRI
370,Barstool Pizza Review - Unregular Pizza (Bonus Pizza Bartering),224300,5290,592,2021-7-14,378.0,k2Rn-ve2qMs
371,"Barstool Pizza Review - Round Swamp Farm (Montauk, NY)",150676,3664,392,2021-7-13,163.0,YREItVWRXuA
372,"Barstool Pizza Review - Medusa Stone Fired Kitchen (Asbury Park, NJ)",147947,3472,324,2021-7-12,134.0,yY0JI9W6OC4
373,"Barstool Pizza Review - Johnny Mac House of Spirits (Asbury Park, NJ)",241226,6221,729,2021-7-9,374.0,AHQzll2egE0
374,"Barstool Pizza Review - Talula's (Asbury Park, NJ) Bonus Candy Store",196311,5063,556,2021-7-8,246.0,Y7H_WXh1uNA
375,"Barstool Pizza Review - Sea Bright Pizzeria (Sea Bright, NJ) Bonus Italian Ice Kidnapping",224199,5992,767,2021-7-7,440.0,Gei41Vzj6lU
376,"Barstool Pizza Review - Tommy’s Tavern + Tap (Sea Bright, NJ)",183674,4630,454,2021-7-6,154.0,sVsiYjYjBMM
377,"Barstool Pizza Review - Urban CoalHouse (Red Bank, NJ)",188641,4354,489,2021-7-2,175.0,NRrmnhH_lPQ
378,"Barstool Pizza Review - Grana Pizza Cafe (Matawan, NJ)",208390,5280,483,2021-7-1,152.0,3rCtrGSY6hE
379,"Barstool Pizza Review - Brothers Pizza (East Brunswick, NJ)",171801,4079,410,2021-6-30,117.0,j8irtVs5oHM
380,"Barstool Pizza Review - Mancini Pizza (East Brunswick, NJ) presented by Mack Weldon",206964,5054,530,2021-6-29,184.0,UsZIo6vNQ_M
381,"Barstool Pizza Review - Maria's Pizza & Subs (Milltown, NJ)",277421,7075,757,2021-6-28,427.0,aGyVgauYKdM
382,"Barstool Pizza Review - Prince Street Pizza (Miami, FL)",151746,3570,740,2021-6-25,145.0,CXjAyNFRNi0
383,"Barstool Pizza Review - Brozinni Pizzeria at Speedway (Speedway, IN)",195601,4786,532,2021-6-24,194.0,RIlniJyLyqY
384,"Barstool Pizza Review - Pasquale's Pizza & Pasta (Indianapolis, IN)",194554,4421,536,2021-6-23,170.0,Er2CQXiuByc
385,"Barstool Pizza Review - Byrne's Grilled Pizza (Indianapolis, IN) Bonus Ice Cream Review",247394,6121,736,2021-6-22,296.0,zV3jqxFFnv8
386,"Barstool Pizza Review - Giorgio's Pizza (Indianapolis, IN)",177342,5523,529,2021-6-22,287.0,QHhwQAoLSR8
387,"Barstool Pizza Review - DeSano Pizza Bakery (Nashville, TN)",224693,4827,396,2021-6-18,180.0,50Sl3qhqCmY
388,"Barstool Pizza Review - Joey's House of Pizza (Nashville, TN)",879697,19694,1445,2021-6-17,530.0,WUgUJi6E1sk
389,"Barstool Pizza Review - Five Points Pizza East (Nashville, TN)",267287,6028,517,2021-6-16,190.0,2QR_21IJEpQ
390,"Barstool Pizza Review - Luigi's Famous Pizza (Lincroft, NJ)",376375,8997,767,2021-6-14,299.0,9xQ7m-5FAuQ
391,"Barstool Pizza Review - Nunzio's Pizzeria (Long Branch, NJ)",513500,13158,1384,2021-6-11,411.0,6NOetQuysfU
392,"Barstool Pizza Review - The Galley Pizza & Eatery (Asbury Park, NJ)",335614,7507,1044,2021-6-10,375.0,6p0cKttJlxQ
393,"Barstool Pizza Review - Del Ponte's Coal Fired Pizza (Bradley Beach, NJ)",377308,10055,768,2021-6-9,327.0,pSBJxmVgFLE
394,"Barstool Pizza Review - Vic's Italian Restaurant (Bradley Beach, NJ)",361919,10058,1000,2021-6-8,363.0,yvVEp_1p344
395,"Barstool Pizza Review - Squan Tavern (Manasquan, NJ)",237786,6817,909,2021-6-7,366.0,CxAP0IT_4zI
396,"Barstool Pizza Review - Rosie's Pizza (Point Pleasant Beach, NJ)",307774,8099,547,2021-6-4,200.0,no7j6HMPdVw
397,"Barstool Pizza Review - Three Brothers From Italy (Seaside Heights, NJ) Bonus Fried Oreo",251109,5584,677,2021-6-3,212.0,OdmILb5irLo
398,"Barstool Pizza Review - Maruca's Tomato Pies (Seaside Heights, NJ)",300254,7105,778,2021-6-2,224.0,68Yr8s5HpgA
399,"Barstool Pizza Review - Nicholas Barrel & Roost (Red Bank, NJ)",267743,6716,551,2021-6-1,330.0,sVwB9ju2bD8
400,"Barstool Pizza Review - Noble Roman's Craft Pizza & Pub (Westfield, IN) with Machine Gun Kelly",475252,11285,1582,2021-5-28,414.0,VEa1nnjF--E
401,"Barstool Pizza Review - Eric Gordon's Greek's Pizzeria (Bloomington, IN)",241256,5151,598,2021-5-27,260.0,k04Zqcuh35s
402,"Barstool Pizza Review - Mother Bear's Pizza Campus (Bloomington, IN)",215771,4848,720,2021-5-26,266.0,d0Sj-fauNoo
403,"Barstool Pizza Review - Zoni's Coal Fired Pizza (Red Bank, NJ)",486370,9407,672,2021-5-25,407.0,axs5isbdQhE
404,Barstool Pizza Review - Stella 34 Trattoria presented by Hooters (Unedited Version),158513,4942,967,2021-5-24,290.0,41Yilqd5ykQ
405,Barstool Pizza Review - The Bread Factory presented by Hooters,805303,7588,1038,2021-5-21,272.0,3gF0-w_mH24
406,Barstool Pizza Review - Hank’s Pizza,204883,4818,846,2021-5-20,95.0,DLVvaoEN3G0
407,Barstool Pizza Review - Inatteso Pizzabar,205565,4441,695,2021-5-19,194.0,A5WJ_evUqlw
408,Barstool Pizza Review - Benvenuti Pizzeria,179359,4136,594,2021-5-18,208.0,VxPx7BNqTX0
409,"Barstool Pizza Review - Michael's Pastaria (Nutley, NJ)",263662,5779,424,2021-5-17,214.0,rPrxicLGojI
410,"Barstool Pizza Review - Amore Pizza By Jack Calandra (Nutley, NJ)",282070,7058,813,2021-5-14,522.0,6tFf-unbxyY
411,"Barstool Pizza Review - The Pizza Terminal (Verona, NJ) presented by Mack Weldon",440809,9468,1567,2021-5-13,417.0,b25uw3JjWNc
412,"Barstool Pizza Review - Taormina (Paterson, NJ) Bonus Kidnapping By The Mayor Of Paterson",327276,9674,2797,2021-5-12,877.0,I5UAU-tS7oI
413,"Barstool Pizza Review - Patsy's Tavern & Restaurant (Paterson, NJ)",524049,14001,1999,2021-5-11,654.0,kPOXfNWNwA8
